EMPLOYER,JOB TITLE,BASE SALARY,LOCATION,SUBMIT DATE,START DATE,CASE STATUS
GOOGLE INC,QUANTITATIVE ANALYST,120000,"NEW YORK, NY",02/14/2014,08/07/2014,CERTIFIED
GOOGLE INC,QUANTITATIVE ANALYST,124000,"PITTSBURGH, PA",05/26/2015,11/19/2015,CERTIFIED
GOOGLE INC,QUANTITATIVE ANALYST,127000,"MOUNTAIN VIEW, CA",12/11/2014,12/29/2014,CERTIFIED
GOOGLE INC,QUANTITATIVE ANALYST,127000,"MOUNTAIN VIEW, CA",02/11/2015,08/09/2015,CERTIFIED
GOOGLE INC,QUANTITATIVE ANALYST,127000,"MOUNTAIN VIEW, CA",02/18/2015,08/19/2015,CERTIFIED
GOOGLE INC,QUANTITATIVE ANALYST,127000,"MOUNTAIN VIEW, CA",02/21/2015,08/18/2015,CERTIFIED
GOOGLE INC,QUANTITATIVE ANALYST,127000,"MOUNTAIN VIEW, CA",02/20/2015,08/20/2015,CERTIFIED
GOOGLE INC,QUANTITATIVE ANALYST,127000,"SAN BRUNO, CA",02/20/2015,08/19/2015,CERTIFIED
GOOGLE INC,QUANTITATIVE ANALYST,127000,"MOUNTAIN VIEW, CA",02/22/2015,08/20/2015,CERTIFIED
GOOGLE INC,QUANTITATIVE ANALYST,127000,"MOUNTAIN VIEW, CA",03/03/2015,08/25/2015,CERTIFIED
GOOGLE INC,QUANTITATIVE ANALYST,127000,"MOUNTAIN VIEW, CA",03/16/2015,08/20/2015,CERTIFIED
GOOGLE INC,QUANTITATIVE ANALYST,127000,"MOUNTAIN VIEW, CA",11/25/2013,01/09/2014,CERTIFIED
GOOGLE INC,QUANTITATIVE ANALYST,127000,"MOUNTAIN VIEW, CA",03/04/2014,08/26/2014,CERTIFIED
GOOGLE INC,QUANTITATIVE ANALYST,127000,"MOUNTAIN VIEW, CA",01/04/2013,02/18/2013,CERTIFIED
GOOGLE INC,QUANTITATIVE ANALYST,127000,"MOUNTAIN VIEW, CA",01/11/2013,07/03/2013,CERTIFIED
GOOGLE INC,QUANTITATIVE ANALYST,127000,"KIRKLAND, WA",01/22/2013,07/14/2013,CERTIFIED
GOOGLE INC,QUANTITATIVE ANALYST,127000,"MOUNTAIN VIEW, CA",03/05/2013,08/14/2013,CERTIFIED
GOOGLE INC,QUANTITATIVE ANALYST,127000,"MOUNTAIN VIEW, CA",03/13/2013,09/10/2013,CERTIFIED
GOOGLE INC,QUANTITATIVE ANALYST,128700,"MOUNTAIN VIEW, CA",05/04/2015,10/15/2015,CERTIFIED
GOOGLE INC,QUANTITATIVE ANALYST,128700,"MOUNTAIN VIEW, CA",05/21/2015,09/07/2015,CERTIFIED
GOOGLE INC,QUANTITATIVE ANALYST,129000,"MOUNTAIN VIEW, CA",10/22/2013,10/28/2013,CERTIFIED
GOOGLE INC,QUANTITATIVE ANALYST,129000,"MOUNTAIN VIEW, CA",10/30/2013,12/02/2013,CERTIFIED
GOOGLE INC,QUANTITATIVE ANALYST,130000,"MOUNTAIN VIEW, CA",10/14/2014,04/09/2015,CERTIFIED
GOOGLE INC,QUANTITATIVE ANALYST,130000,"NEW YORK CITY, NY",11/21/2014,02/02/2015,CERTIFIED
GOOGLE INC,QUANTITATIVE ANALYST,130000,"NEW YORK, NY",02/26/2014,07/11/2014,CERTIFIED
GOOGLE INC,QUANTITATIVE ANALYST,130000,"MOUNTAIN VIEW, CA",06/30/2014,08/18/2014,CERTIFIED
GOOGLE INC,QUANTITATIVE ANALYST,130200,"NEW YORK, NY",02/09/2015,08/04/2015,CERTIFIED
GOOGLE INC,QUANTITATIVE ANALYST,130200,"NEW YORK, NY",02/09/2015,02/09/2015,CERTIFIED
GOOGLE INC,QUANTITATIVE ANALYST,135000,"MOUNTAIN VIEW, CA",12/12/2014,01/19/2015,CERTIFIED
GOOGLE INC,QUANTITATIVE ANALYST,135000,"MOUNTAIN VIEW, CA",01/22/2015,02/23/2015,CERTIFIED
GOOGLE INC,QUANTITATIVE ANALYST,135000,"MOUNTAIN VIEW, CA",11/13/2013,12/16/2013,CERTIFIED
GOOGLE INC,QUANTITATIVE ANALYST,135000,"MOUNTAIN VIEW, CA",03/18/2014,09/17/2014,CERTIFIED
GOOGLE INC,QUANTITATIVE ANALYST,136000,"MOUNTAIN VIEW, CA",04/16/2015,10/01/2015,CERTIFIED
GOOGLE INC,QUANTITATIVE ANALYST,136200,"MOUNTAIN VIEW, CA",04/16/2015,10/01/2015,CERTIFIED
GOOGLE INC,QUANTITATIVE ANALYST,136500,"MOUNTAIN VIEW, CA",04/11/2013,08/22/2013,DENIED
GOOGLE INC,QUANTITATIVE ANALYST,136500,"MOUNTAIN VIEW, CA",04/16/2013,08/22/2013,CERTIFIED
GOOGLE INC,QUANTITATIVE ANALYST,136800,"MOUNTAIN VIEW, CA",11/25/2014,02/06/2015,CERTIFIED
GOOGLE INC,QUANTITATIVE ANALYST,137000,"NEW YORK CITY, NY",01/14/2015,07/14/2015,CERTIFIED
GOOGLE INC,QUANTITATIVE ANALYST,137000,"MOUNTAIN VIEW, CA",03/11/2015,08/23/2015,CERTIFIED
GOOGLE INC,QUANTITATIVE ANALYST,137000,"NEW YORK CITY, NY",03/17/2015,09/16/2015,CERTIFIED
GOOGLE INC,QUANTITATIVE ANALYST,138200,"MOUNTAIN VIEW, CA",05/23/2014,11/14/2014,CERTIFIED
GOOGLE INC,QUANTITATIVE ANALYST,140000,"MOUNTAIN VIEW, CA",02/18/2015,08/18/2015,CERTIFIED
GOOGLE INC,QUANTITATIVE ANALYST,148000,"NEW YORK, NY",09/23/2015,03/11/2016,DENIED
GOOGLE INC,QUANTITATIVE ANALYST,149805,"MOUNTAIN VIEW, CA",03/19/2015,08/07/2015,CERTIFIED
GOOGLE INC,QUANTITATIVE ANALYST,150000,"NEW YORK, NY",10/02/2014,11/24/2014,CERTIFIED
GOOGLE INC,QUANTITATIVE ANALYST,150000,"NEW YORK, NY",10/06/2014,11/03/2014,CERTIFIED
GOOGLE INC,QUANTITATIVE ANALYST,150000,"MOUNTAIN VIEW, CA",04/02/2015,04/20/2015,CERTIFIED
GOOGLE INC,QUANTITATIVE ANALYST,162500,"MOUNTAIN VIEW, CA",08/27/2013,10/01/2013,CERTIFIED
GOOGLE INC,QUANTITATIVE ANALYST,163266,"NEW YORK CITY, NY",05/14/2013,10/15/2013,CERTIFIED
GOOGLE INC,QUANTITATIVE ANALYST,168000,"KIRKLAND, WA",06/16/2014,06/23/2014,CERTIFIED
GOOGLE INC,QUANTITATIVE ANALYST,170000,"KIRKLAND, WA",04/15/2015,05/18/2015,CERTIFIED
GOOGLE INC,"QUANTITATIVE ANALYST, MARKETING",125000,"NEW YORK, NY",03/11/2015,06/27/2015,CERTIFIED
GOOGLE INC,QUANTITATIVE BUSINESS ANALYST,64000,"MOUNTAIN VIEW, CA",03/02/2015,08/27/2015,CERTIFIED
GOOGLE INC,QUANTITATIVE BUSINESS ANALYST,79600,"MOUNTAIN VIEW, CA",03/17/2014,09/14/2014,CERTIFIED
GOOGLE INC,QUANTITATIVE BUSINESS ANALYST,110000,"MOUNTAIN VIEW, CA",04/02/2015,05/11/2015,CERTIFIED
GOOGLE INC,QUANTITATIVE BUSINESS ANALYST,122500,"MOUNTAIN VIEW, CA",03/18/2014,09/17/2014,CERTIFIED
GOOGLE INC,QUANTITATIVE BUSINESS ANALYST,148000,"MOUNTAIN VIEW, CA",06/07/2013,06/24/2013,CERTIFIED
GOOGLE INC,QUANTITATIVE BUSINESS ANALYST,161300,"MOUNTAIN VIEW, CA",01/28/2015,01/28/2015,CERTIFIED
GOOGLE INC,QUANTITATIVE BUSINESS ANALYST,161300,"MOUNTAIN VIEW, CA",01/29/2015,01/29/2015,CERTIFIED
GOOGLE INC,QUANTITATIVE COMPENSATION ANALYST,95000,"SUNNYVALE, CA",05/11/2015,05/11/2015,CERTIFIED
GOOGLE INC,QUANTITATIVE MARKETING MANAGER,118000,"MOUNTAIN VIEW, CA",01/08/2013,06/19/2013,CERTIFIED
GOOGLE INC,QUANTITATIVE MARKETING MANAGER,118000,"NEW YORK, NY",02/25/2013,08/25/2013,CERTIFIED
GOOGLE INC,QUANTITATIVE MARKETING MANAGER,119900,"MOUNTAIN VIEW, CA",02/22/2015,08/18/2015,CERTIFIED
GOOGLE INC,QUANTITATIVE MARKETING MANAGER,120000,"NEW YORK, NY",02/12/2013,08/02/2013,CERTIFIED
GOOGLE INC,QUANTITATIVE MARKETING MANAGER,120000,"MOUNTAIN VIEW, CA",02/20/2013,08/13/2013,CERTIFIED
GOOGLE INC,QUANTITATIVE MARKETING MANAGER,130000,"NEW YORK, NY",11/12/2012,03/11/2013,CERTIFIED
GOOGLE INC,QUANTITATIVE MARKETING MANAGER,135000,"KIRKLAND, WA",03/10/2015,03/23/2015,CERTIFIED
GOOGLE INC,QUANTITATIVE MARKETING MANAGER,142000,"MOUNTAIN VIEW, CA",08/26/2014,01/02/2015,CERTIFIED
GOOGLE INC,QUANTITATIVE MARKETING MANAGER,145000,"NEW YORK, NY",08/06/2014,09/07/2014,CERTIFIED
GOOGLE INC,QUANTITATIVE MARKETING MANAGER,147500,"MOUNTAIN VIEW, CA",03/26/2015,09/15/2015,CERTIFIED
GOOGLE INC,QUANTITIVE ANALYST,135000,"MOUNTAIN VIEW, CA",03/26/2014,05/25/2014,CERTIFIED
GOOGLE INC,QUANTITIVE ANALYSTS,147100,"MOUNTAIN VIEW, CA",06/18/2015,09/06/2015,CERTIFIED
GOOGLE INC,RECRUITER,100500,"MOUNTAIN VIEW, CA",05/30/2014,11/01/2014,CERTIFIED
GOOGLE INC,RECRUITER,110000,"MOUNTAIN VIEW, CA",03/19/2014,03/24/2014,CERTIFIED
GOOGLE INC,RECRUITER,116000,"MOUNTAIN VIEW, CA",06/18/2015,06/18/2015,CERTIFIED
GOOGLE INC,RECRUITER,165000,"MOUNTAIN VIEW, CA",01/07/2014,02/04/2014,CERTIFIED
GOOGLE INC,RECRUITING SPECIALIST,85000,"MOUNTAIN VIEW, CA",03/17/2014,09/16/2014,CERTIFIED
GOOGLE INC,RECRUITING SPECIALIST,86500,"MOUNTAIN VIEW, CA",05/17/2013,10/18/2013,CERTIFIED
GOOGLE INC,RECRUITING SPECIALIST,92000,"SUNNYVALE, CA",09/02/2015,10/12/2015,CERTIFIED
GOOGLE INC,RECRUITING SPECIALIST,110000,"MOUNTAIN VIEW, CA",03/21/2014,03/24/2014,CERTIFIED
GOOGLE INC,RELEASE ENGINEER,110000,"NEW YORK, NY",11/09/2011,02/13/2012,WITHDRAWN
GOOGLE INC,RELEASE ENGINEER,110000,"MOUNTAIN VIEW, CA",03/21/2013,09/20/2013,CERTIFIED
GOOGLE INC,RELEASE ENGINEER,111500,"MOUNTAIN VIEW, CA",12/08/2014,01/05/2015,CERTIFIED
GOOGLE INC,RELEASE ENGINEER,122000,"MOUNTAIN VIEW, CA",02/21/2015,08/21/2015,CERTIFIED
GOOGLE INC,RELEASE ENGINEER,140000,"PALO ALTO, CA",12/02/2014,12/29/2014,CERTIFIED
GOOGLE INC,RELIABILITY ENGINEER,130000,"MOUNTAIN VIEW, CA",09/05/2014,10/01/2014,CERTIFIED
GOOGLE INC,RENEWABLE ENERGY PRINCIPLE,173000,"SAN FRANCISCO, CA",01/26/2015,01/28/2015,CERTIFIED
GOOGLE INC,RENEWABLE ENERGY PRINCIPLE,173000,"SUNNYVALE, CA",01/26/2015,01/28/2015,CERTIFIED
GOOGLE INC,RENEWAL ACCOUNT MANAGER,99900,"MOUNTAIN VIEW, CA",03/27/2013,03/28/2013,CERTIFIED
GOOGLE INC,REPORTING ANALYST,100000,"MOUNTAIN VIEW, CA",07/29/2013,12/13/2013,CERTIFIED
GOOGLE INC,RESEARCH ENGINEER,125000,"NEW YORK, NY",04/23/2013,09/13/2013,CERTIFIED
GOOGLE INC,RESEARCH ENGINEER,137000,"MOUNTAIN VIEW, CA",04/22/2014,08/23/2014,CERTIFIED
GOOGLE INC,RESEARCH ENGINEER,142500,"MOUNTAIN VIEW, CA",06/03/2013,09/06/2013,CERTIFIED
GOOGLE INC,RESEARCH ENGINEER,144580,"MOUNTAIN VIEW, CA",10/25/2013,03/21/2014,CERTIFIED
GOOGLE INC,RESEARCH ENGINEER,146800,"MOUNTAIN VIEW, CA",04/26/2013,08/11/2013,CERTIFIED
GOOGLE INC,RESEARCH ENGINEER,147700,"MOUNTAIN VIEW, CA",05/10/2013,10/01/2013,WITHDRAWN
GOOGLE INC,RESEARCH ENGINEER,153500,"MOUNTAIN VIEW, CA",09/27/2012,11/14/2012,CERTIFIED
GOOGLE INC,RESEARCH ENGINEER,155000,"MOUNTAIN VIEW, CA",09/27/2012,02/22/2013,CERTIFIED
GOOGLE INC,RESEARCH ENGINEER,156000,"MOUNTAIN VIEW, CA",12/09/2012,05/03/2013,CERTIFIED
GOOGLE INC,RESEARCH ENGINEER,159300,"MOUNTAIN VIEW, CA",08/22/2013,01/09/2014,CERTIFIED
GOOGLE INC,RESEARCH ENGINEER,165500,"NEW YORK, NY",02/19/2014,07/12/2014,CERTIFIED
GOOGLE INC,RESEARCH ENGINEER,166400,"MOUNTAIN VIEW, CA",07/12/2013,09/09/2013,CERTIFIED
GOOGLE INC,RESEARCH ENGINEER,198000,"MOUNTAIN VIEW, CA",05/08/2013,09/28/2013,CERTIFIED
GOOGLE INC,RESEARCH ENGINEER,216000,"KIRKLAND, WA",07/09/2015,08/10/2015,CERTIFIED
GOOGLE INC,RESEARCH ENGINEER,241880,"MOUNTAIN VIEW, CA",06/04/2013,07/01/2013,CERTIFIED
GOOGLE INC,RESEARCH ENGINEER,258000,"MOUNTAIN VIEW, CA",01/16/2013,05/22/2013,WITHDRAWN
GOOGLE INC,RESEARCH ENGINEER (SOFTWARE),105000,"MOUNTAIN VIEW, CA",09/22/2010,11/01/2010,WITHDRAWN
GOOGLE INC,RESEARCH ENGINEER (SOFTWARE),106300,"MOUNTAIN VIEW, CA",05/05/2010,09/28/2010,WITHDRAWN
GOOGLE INC,RESEARCH ENGINEER (SOFTWARE),130980,"MOUNTAIN VIEW, CA",03/03/2011,08/06/2011,WITHDRAWN
GOOGLE INC,RESEARCH ENGINEER (SOFTWARE),139700,"MOUNTAIN VIEW, CA",05/17/2013,10/11/2013,CERTIFIED
GOOGLE INC,RESEARCH SCIENTIST,127000,"MOUNTAIN VIEW, CA",11/11/2014,02/01/2015,CERTIFIED
GOOGLE INC,RESEARCH SCIENTIST,127000,"MOUNTAIN VIEW, CA",04/05/2013,04/08/2013,CERTIFIED
GOOGLE INC,RESEARCH SCIENTIST,128000,"MOUNTAIN VIEW, CA",06/05/2015,06/08/2015,CERTIFIED
GOOGLE INC,RESEARCH SCIENTIST,128700,"NEW YORK, NY",03/04/2011,09/02/2011,WITHDRAWN
GOOGLE INC,RESEARCH SCIENTIST,130000,"MOUNTAIN VIEW, CA",02/18/2015,08/19/2015,CERTIFIED
GOOGLE INC,RESEARCH SCIENTIST,130000,"MOUNTAIN VIEW, CA",02/27/2015,08/26/2015,CERTIFIED
GOOGLE INC,RESEARCH SCIENTIST,130000,"NEW YORK, NY",03/06/2015,09/05/2015,CERTIFIED
GOOGLE INC,RESEARCH SCIENTIST,130000,"MOUNTAIN VIEW, CA",03/30/2011,09/29/2011,WITHDRAWN
GOOGLE INC,RESEARCH SCIENTIST,130000,"MOUNTAIN VIEW, CA",03/03/2014,08/13/2014,CERTIFIED
GOOGLE INC,RESEARCH SCIENTIST,130000,"MOUNTAIN VIEW, CA",03/10/2014,09/05/2014,CERTIFIED
GOOGLE INC,RESEARCH SCIENTIST,130000,"NEW YORK, NY",03/13/2014,09/10/2014,CERTIFIED
GOOGLE INC,RESEARCH SCIENTIST,130000,"MOUNTAIN VIEW, CA",03/17/2014,09/13/2014,CERTIFIED
GOOGLE INC,RESEARCH SCIENTIST,130000,"MOUNTAIN VIEW, CA",03/17/2014,09/16/2014,CERTIFIED
GOOGLE INC,RESEARCH SCIENTIST,130000,"NEW YORK, NY",02/22/2013,08/13/2013,CERTIFIED
GOOGLE INC,RESEARCH SCIENTIST,130000,"MOUNTAIN VIEW, CA",03/25/2013,09/21/2013,CERTIFIED
GOOGLE INC,RESEARCH SCIENTIST,132600,"MOUNTAIN VIEW, CA",03/22/2014,08/19/2014,CERTIFIED
GOOGLE INC,RESEARCH SCIENTIST,132600,"MOUNTAIN VIEW, CA",03/10/2014,09/04/2014,CERTIFIED
GOOGLE INC,RESEARCH SCIENTIST,132600,"MOUNTAIN VIEW, CA",03/18/2014,09/16/2014,CERTIFIED
GOOGLE INC,RESEARCH SCIENTIST,135000,"MOUNTAIN VIEW, CA",02/26/2015,08/18/2015,CERTIFIED
GOOGLE INC,RESEARCH SCIENTIST,135000,"NEW YORK, NY",02/21/2015,08/20/2015,CERTIFIED
GOOGLE INC,RESEARCH SCIENTIST,135000,"MOUNTAIN VIEW, CA",11/14/2013,12/02/2013,CERTIFIED
GOOGLE INC,RESEARCH SCIENTIST,138100,"MOUNTAIN VIEW, CA",01/14/2015,03/05/2015,CERTIFIED
GOOGLE INC,RESEARCH SCIENTIST,140000,"NEW YORK, NY",10/13/2014,10/20/2014,CERTIFIED
GOOGLE INC,RESEARCH SCIENTIST,143648,"NEW YORK, NY",10/06/2011,11/15/2011,WITHDRAWN
GOOGLE INC,RESEARCH SCIENTIST,146300,"MOUNTAIN VIEW, CA",04/19/2013,10/01/2013,CERTIFIED
GOOGLE INC,RESEARCH SCIENTIST,146300,"MOUNTAIN VIEW, CA",04/23/2013,10/01/2013,CERTIFIED
GOOGLE INC,RESEARCH SCIENTIST,149000,"VENICE, CA",03/06/2013,09/01/2013,CERTIFIED
GOOGLE INC,RESEARCH SCIENTIST,152800,"MOUNTAIN VIEW, CA",10/14/2014,03/29/2015,CERTIFIED
GOOGLE INC,RESEARCH SCIENTIST,153000,"NEW YORK, NY",05/31/2013,10/04/2013,CERTIFIED
GOOGLE INC,RESEARCH SCIENTIST,153160,"MOUNTAIN VIEW, CA",03/28/2013,08/28/2013,CERTIFIED
GOOGLE INC,RESEARCH SCIENTIST,155000,"MOUNTAIN VIEW, CA",05/16/2012,05/16/2012,WITHDRAWN
GOOGLE INC,RESEARCH SCIENTIST,155000,"MOUNTAIN VIEW, CA",03/13/2013,09/06/2013,CERTIFIED
GOOGLE INC,RESEARCH SCIENTIST,155000,"NEW YORK, NY",04/26/2013,09/13/2013,CERTIFIED
GOOGLE INC,RESEARCH SCIENTIST,160000,"LOS ANGELES, CA",04/27/2015,06/16/2015,CERTIFIED
GOOGLE INC,RESEARCH SCIENTIST,164000,"NEW YORK, NY",12/23/2013,05/02/2014,CERTIFIED
GOOGLE INC,RESEARCH SCIENTIST,165024,"MOUNTAIN VIEW, CA",01/14/2015,03/19/2015,CERTIFIED
GOOGLE INC,RESEARCH SCIENTIST,177760,"MOUNTAIN VIEW, CA",07/07/2015,07/23/2015,CERTIFIED
GOOGLE INC,RESEARCH SCIENTIST,178000,"MOUNTAIN VIEW, CA",01/20/2015,06/04/2015,CERTIFIED
GOOGLE INC,RESEARCH SCIENTIST,180000,"NEW YORK, NY",03/24/2014,09/23/2014,CERTIFIED
GOOGLE INC,RESEARCH SCIENTIST,188948,"MOUNTAIN VIEW, CA",02/21/2015,08/17/2015,CERTIFIED
GOOGLE INC,REVENUE INSIGHT ANALYST,115000,"MOUNTAIN VIEW, CA",07/27/2015,01/04/2016,CERTIFIED
GOOGLE INC,REVENUE INSIGHT ANALYST,115000,"MOUNTAIN VIEW, CA",01/14/2014,02/03/2014,CERTIFIED
GOOGLE INC,REVENUE INSIGHTS ANALYST,110000,"MOUNTAIN VIEW, CA",03/16/2015,09/01/2015,CERTIFIED
GOOGLE INC,REVENUE INSIGHTS ANALYST,110000,"MOUNTAIN VIEW, CA",03/21/2015,09/01/2015,CERTIFIED
GOOGLE INC,REVENUE INSIGHTS ANALYST,112000,"MOUNTAIN VIEW, CA",01/08/2015,01/12/2015,DENIED
GOOGLE INC,REVENUE INSIGHTS ANALYST,112000,"MOUNTAIN VIEW, CA",01/15/2015,01/16/2015,CERTIFIED
GOOGLE INC,REVENUE INSIGHTS ANALYST,112000,"MOUNTAIN VIEW, CA",01/15/2015,01/16/2015,CERTIFIED
GOOGLE INC,REVENUE INSIGHTS ANALYST,115000,"MOUNTAIN VIEW, CA",03/27/2013,09/26/2013,CERTIFIED
GOOGLE INC,REVENUE INSIGHTS ANALYST,140000,"MOUNTAIN VIEW, CA",05/22/2014,06/02/2014,CERTIFIED
GOOGLE INC,REVENUE INSIGHTS ANALYST,145000,"MOUNTAIN VIEW, CA",07/02/2014,07/21/2014,DENIED
GOOGLE INC,REVENUE INSIGHTS ANALYST,145000,"MOUNTAIN VIEW, CA",07/09/2014,07/21/2014,CERTIFIED
GOOGLE INC,ROBOTICIST,103500,"SAN FRANCISCO, CA",03/24/2014,09/23/2014,CERTIFIED
GOOGLE INC,ROBOTICIST,117000,"SAN FRANCISCO, CA",02/13/2014,02/14/2014,CERTIFIED
GOOGLE INC,ROBOTICIST,125000,"WALTHAM, MA",12/03/2014,12/03/2014,CERTIFIED
GOOGLE INC,ROBOTICIST,130000,"PALO ALTO, CA",02/12/2014,02/24/2014,CERTIFIED
GOOGLE INC,SALES CONSULTANT,105000,"NEW YORK, NY",01/16/2013,05/26/2013,CERTIFIED
GOOGLE INC,SALES CONSULTANT,130000,"NEW YORK, NY",01/07/2014,01/20/2014,WITHDRAWN
GOOGLE INC,SALES CONSULTANT,148400,"NEW YORK, NY",03/14/2013,09/11/2013,CERTIFIED
GOOGLE INC,SALES CONSULTANT,185333,"NEW YORK, NY",01/23/2015,07/15/2015,CERTIFIED
GOOGLE INC,SALES DEVELOPMENT MANAGER,90000,"MOUNTAIN VIEW, CA",04/21/2015,04/27/2015,CERTIFIED
GOOGLE INC,SALES ENGINEER,120800,"MOUNTAIN VIEW, CA",05/02/2013,10/01/2013,CERTIFIED
GOOGLE INC,SALES ENGINEER,135000,"MOUNTAIN VIEW, CA",02/24/2015,08/20/2015,CERTIFIED
GOOGLE INC,SALES ENGINEER,152000,"MOUNTAIN VIEW, CA",07/16/2013,10/01/2013,DENIED
GOOGLE INC,SALES ENGINEER,152000,"MOUNTAIN VIEW, CA",07/23/2013,10/01/2013,CERTIFIED
GOOGLE INC,SALES ENGINEER (TECHNICAL ACCOUNT MANAGER),148000,"MOUNTAIN VIEW, CA",05/02/2013,10/01/2013,CERTIFIED
GOOGLE INC,SALES INSIGHTS ANALYST,115000,"MOUNTAIN VIEW, CA",08/14/2014,09/18/2014,CERTIFIED
GOOGLE INC,SALES MANAGER,113000,"ANN ARBOR, MI",02/25/2015,08/20/2015,CERTIFIED
GOOGLE INC,SALES MANAGER,120000,"MOUNTAIN VIEW, CA",03/15/2013,09/11/2013,CERTIFIED
