EMPLOYER,JOB TITLE,BASE SALARY,LOCATION,SUBMIT DATE,START DATE,CASE STATUS
HEXAWARE TECHNOLOGIES INC,COMPUTER PROGRAMMER ANALYST,66000,"HOUSTON, TX",03/22/2013,09/20/2013,CERTIFIED
TECH MAHINDRA ( AMERICAS) INC,COMPUTER PROGRAMMER ANALYST,66394,"HOUSTON, TX",07/09/2014,07/27/2014,CERTIFIED
TECH MAHINDRA (AMERICAS) INC,COMPUTER PROGRAMMER ANALYST,66394,"HOUSTON, TX",08/19/2014,12/17/2014,CERTIFIED
WISE MEN CONSULTANTS INC,COMPUTER PROGRAMMER ANALYST,67000,"HOUSTON, TX",03/17/2015,09/15/2015,CERTIFIED
WISE MEN SOLUTIONS LLC,COMPUTER PROGRAMMER ANALYST,67000,"HOUSTON, TX",03/17/2015,09/15/2015,WITHDRAWN
WISE MEN CONSULTANTS INC,COMPUTER PROGRAMMER ANALYST,67000,"HOUSTON, TX",03/21/2015,09/15/2015,CERTIFIED
LARSEN & TOUBRO INFOTECH LIMITED,COMPUTER PROGRAMMER ANALYST,68773,"HOUSTON, TX",06/24/2013,08/08/2013,CERTIFIED
STREEBO INC,COMPUTER PROGRAMMER ANALYST,69600,"HOUSTON, TX",08/17/2015,10/01/2015,CERTIFIED
LEAD IT CORPORATION,COMPUTER PROGRAMMER ANALYST,70000,"HOUSTON, TX",05/01/2014,05/01/2014,CERTIFIED
DEEMSYS INC,COMPUTER PROGRAMMER ANALYST,70000,"HOUSTON, TX",05/23/2013,05/23/2013,CERTIFIED
SYMBOL SOFTWARE SERVICES INC,COMPUTER PROGRAMMER ANALYST,70000,"HOUSTON, TX",08/23/2013,08/29/2013,CERTIFIED
EZ2 TECHNOLOGIES INC,COMPUTER PROGRAMMER ANALYST,75000,"HOUSTON, TX",07/16/2015,07/16/2015,CERTIFIED
IT TRAILBLAZERS LLC,COMPUTER PROGRAMMER ANALYST,75000,"HOUSTON, TX",07/02/2014,09/21/2014,CERTIFIED
SATYAM COMPUTER SERVICES LTD,COMPUTER PROGRAMMER ANALYST,76502,"HOUSTON, TX",11/22/2013,11/22/2013,CERTIFIED
SATYAM COMPUTER SERVICES LTD,COMPUTER PROGRAMMER ANALYST,76502,"HOUSTON, TX",02/27/2014,02/27/2014,CERTIFIED
OPENBOX SOLUTIONS INC,COMPUTER PROGRAMMER ANALYST,77000,"HOUSTON, TX",03/24/2014,03/24/2014,CERTIFIED
NIHAKI SYSTEMS INC,COMPUTER PROGRAMMER ANALYST,77000,"HOUSTON, TX",05/29/2014,05/29/2014,CERTIFIED
NIHAKI SYSTEMS INC,COMPUTER PROGRAMMER ANALYST,77000,"HOUSTON, TX",07/10/2014,07/10/2014,CERTIFIED
OPENBOX SOLUTIONS INC,COMPUTER PROGRAMMER ANALYST,78000,"HOUSTON, TX",03/06/2014,08/14/2014,CERTIFIED
SATYAM COMPUTER SERVICES LTD,COMPUTER PROGRAMMER ANALYST,79102,"HOUSTON, TX",11/25/2013,12/19/2013,CERTIFIED
EZ2 TECHNOLOGIES INC,COMPUTER PROGRAMMER ANALYST,80000,"HOUSTON, TX",04/22/2015,04/22/2015,CERTIFIED
EZ2 TECHNOLOGIES INC,COMPUTER PROGRAMMER ANALYST,80000,"HOUSTON, TX",04/25/2015,08/13/2015,CERTIFIED
SYMBOL SOFTWARE SERVICES INC,COMPUTER PROGRAMMER ANALYST,80000,"HOUSTON, TX",05/14/2015,10/01/2015,CERTIFIED
EZ2 TECHNOLOGIES INC,COMPUTER PROGRAMMER ANALYST,80000,"HOUSTON, TX",07/29/2015,07/29/2015,CERTIFIED
IT TRAILBLAZERS LLC,COMPUTER PROGRAMMER ANALYST,80000,"HOUSTON, TX",07/02/2013,09/21/2013,CERTIFIED
TRN SYSTEMS INC,COMPUTER PROGRAMMER ANALYST,125000,"HOUSTON, TX",08/14/2014,11/05/2014,CERTIFIED
LARSEN & TOUBRO INFOTECH LIMTED,COMPUTER PROGRAMMER ANALYST/PROJECT ANALYST,61078,"HOUSTON, TX",10/30/2012,11/06/2012,CERTIFIED
ACCENTURE LLP,COMPUTER PROGRAMMER CONFIGURER 2,64700,"HOUSTON, TX",10/22/2013,10/28/2013,CERTIFIED
MAVRICK SOFTWARE AND TELECOM SERVICES INC,"COMPUTER PROGRAMMER, ANALYAST",60000,"HOUSTON, TX",02/05/2014,02/12/2014,DENIED
MAVRICK SOFTWARE AND TELECOM SERVICES INC,"COMPUTER PROGRAMMER, ANALYAST",60000,"HOUSTON, TX",02/05/2014,02/12/2014,DENIED
MAVRICK SOFTWARE AND TELECOM SERVICES INC,"COMPUTER PROGRAMMER, ANALYAST",60000,"HOUSTON, TX",02/05/2014,02/12/2014,CERTIFIED
MAVRICK SOFTWARE AND TELECOM SERVICES INC,"COMPUTER PROGRAMMER, ANALYAST",60000,"HOUSTON, TX",03/11/2014,08/15/2014,WITHDRAWN
MAVRICK SOFTWARE AND TELECOM SERVICES INC,"COMPUTER PROGRAMMER, ANALYAST",60000,"HOUSTON, TX",03/11/2014,08/15/2014,DENIED
MAVRICK SOFTWARE AND TELECOM SERVICES INC,"COMPUTER PROGRAMMER, ANALYAST",60000,"HOUSTON, TX",03/11/2014,08/15/2014,WITHDRAWN
MAVRICK SOFTWARE AND TELECOM SERVICES INC,"COMPUTER PROGRAMMER, ANALYAST",60000,"HOUSTON, TX",03/11/2014,08/15/2014,WITHDRAWN
MAVRICK SOFTWARE AND TELECOM SERVICES INC,"COMPUTER PROGRAMMER, ANALYAST",60000,"HOUSTON, TX",03/11/2014,08/15/2014,WITHDRAWN
MAVRICK SOFTWARE AND TELECOM SERVICES INC,"COMPUTER PROGRAMMER, ANALYAST",60000,"HOUSTON, TX",03/11/2014,08/15/2014,WITHDRAWN
MAVRICK SOFTWARE AND TELECOM SERVICES INC,"COMPUTER PROGRAMMER, ANALYAST",60000,"HOUSTON, TX",03/11/2014,08/15/2014,DENIED
MAVRICK SOFTWARE AND TELECOM SERVICES INC,"COMPUTER PROGRAMMER, ANALYAST",60000,"HOUSTON, TX",03/11/2014,08/15/2014,WITHDRAWN
MAVRICK SOFTWARE AND TELECOM SERVICES INC,"COMPUTER PROGRAMMER, ANALYAST",60000,"HOUSTON, TX",03/11/2014,08/15/2014,DENIED
MAVRICK SOFTWARE AND TELECOM SERVICES INC,"COMPUTER PROGRAMMER, ANALYAST",60000,"HOUSTON, TX",03/11/2014,08/15/2014,WITHDRAWN
MAVRICK SOFTWARE AND TELECOM SERVICES INC,"COMPUTER PROGRAMMER, ANALYAST",60000,"HOUSTON, TX",03/11/2014,08/15/2014,WITHDRAWN
MAVRICK SOFTWARE AND TELECOM SERVICES INC,"COMPUTER PROGRAMMER, ANALYAST",60000,"HOUSTON, TX",03/11/2014,08/15/2014,WITHDRAWN
MAVRICK SOFTWARE AND TELECOM SERVICES INC,"COMPUTER PROGRAMMER, ANALYAST",60000,"HOUSTON, TX",03/11/2014,08/15/2014,WITHDRAWN
MAVRICK SOFTWARE AND TELECOM SERVICES INC,"COMPUTER PROGRAMMER, ANALYAST",60000,"HOUSTON, TX",03/11/2014,08/15/2014,WITHDRAWN
MAVRICK SOFTWARE AND TELECOM SERVICES INC,"COMPUTER PROGRAMMER, ANALYAST",60000,"HOUSTON, TX",03/11/2014,08/15/2014,WITHDRAWN
MAVRICK SOFTWARE AND TELECOM SERVICES INC,"COMPUTER PROGRAMMER, ANALYAST",60000,"HOUSTON, TX",03/13/2014,08/15/2014,WITHDRAWN
MAVRICK SOFTWARE AND TELECOM SERVICES INC,"COMPUTER PROGRAMMER, ANALYAST",60000,"HOUSTON, TX",03/13/2014,08/15/2014,WITHDRAWN
MAVRICK SOFTWARE AND TELECOM SERVICES INC,"COMPUTER PROGRAMMER, ANALYAST",60000,"HOUSTON, TX",03/13/2014,08/15/2014,WITHDRAWN
MAVRICK SOFTWARE AND TELECOM SERVICES INC,"COMPUTER PROGRAMMER, ANALYAST",60000,"HOUSTON, TX",03/13/2014,08/15/2014,WITHDRAWN
MAVRICK SOFTWARE AND TELECOM SERVICES INC,"COMPUTER PROGRAMMER, ANALYAST",60000,"HOUSTON, TX",03/13/2014,08/15/2014,WITHDRAWN
MAVRICK SOFTWARE AND TELECOM SERVICES INC,"COMPUTER PROGRAMMER, ANALYAST",60000,"HOUSTON, TX",03/13/2014,08/15/2014,WITHDRAWN
MAVRICK SOFTWARE AND TELECOM SERVICES INC,"COMPUTER PROGRAMMER, ANALYAST",60000,"HOUSTON, TX",05/05/2014,05/12/2014,CERTIFIED
MAVRICK SOFTWARE AND TELECOM SERVICES INC,"COMPUTER PROGRAMMER, ANALYAST",60000,"HOUSTON, TX",05/05/2014,05/12/2014,CERTIFIED
MAVRICK SOFTWARE AND TELECOM SERVICES INC,"COMPUTER PROGRAMMER, ANALYAST",60000,"HOUSTON, TX",05/05/2014,05/12/2014,DENIED
MAVRICK SOFTWARE AND TELECOM SERVICES INC,"COMPUTER PROGRAMMER, ANALYAST",60000,"HOUSTON, TX",05/05/2014,05/12/2014,DENIED
MAVRICK SOFTWARE AND TELECOM SERVICES INC,"COMPUTER PROGRAMMER, ANALYAST",60000,"HOUSTON, TX",05/05/2014,05/12/2014,DENIED
MAVRICK SOFTWARE AND TELECOM SERVICES INC,"COMPUTER PROGRAMMER, ANALYAST",65000,"HOUSTON, TX",01/17/2014,01/24/2014,WITHDRAWN
MAVRICK SOFTWARE AND TELECOM SERVICES INC,"COMPUTER PROGRAMMER, ANALYAST",65000,"HOUSTON, TX",01/17/2014,01/24/2014,WITHDRAWN
MAVRICK SOFTWARE AND TELECOM SERVICES INC,"COMPUTER PROGRAMMER, ANALYAST",65000,"HOUSTON, TX",01/17/2014,01/24/2014,CERTIFIED
MAVRICK SOFTWARE AND TELECOM SERVICES INC,"COMPUTER PROGRAMMER, ANALYAST",65000,"HOUSTON, TX",01/17/2014,01/24/2014,CERTIFIED
MAVRICK SOFTWARE AND TELECOM SERVICES INC,"COMPUTER PROGRAMMER, ANALYAST",65000,"HOUSTON, TX",01/21/2014,01/28/2014,CERTIFIED
MAVRICK SOFTWARE AND TELECOM SERVICES INC,"COMPUTER PROGRAMMER, ANALYAST",65000,"HOUSTON, TX",01/22/2014,01/29/2014,CERTIFIED
MAVRICK SOFTWARE AND TELECOM SERVICES INC,"COMPUTER PROGRAMMER, ANALYAST",65000,"HOUSTON, TX",01/22/2014,01/29/2014,CERTIFIED
MAVRICK SOFTWARE AND TELECOM SERVICES INC,"COMPUTER PROGRAMMER, ANALYAST",65000,"HOUSTON, TX",01/22/2014,01/29/2014,CERTIFIED
MAVRICK SOFTWARE AND TELECOM SERVICES INC,"COMPUTER PROGRAMMER, ANALYAST",65000,"HOUSTON, TX",01/22/2014,01/29/2014,CERTIFIED
MAVRICK SOFTWARE AND TELECOM SERVICES INC,"COMPUTER PROGRAMMER, ANALYAST",65000,"HOUSTON, TX",01/26/2014,02/02/2014,CERTIFIED
MAVRICK SOFTWARE AND TELECOM SERVICES INC,"COMPUTER PROGRAMMER, ANALYAST",65000,"HOUSTON, TX",02/07/2014,02/14/2014,CERTIFIED
MAVRICK SOFTWARE AND TELECOM SERVICES INC,"COMPUTER PROGRAMMER, ANALYAST",65000,"HOUSTON, TX",03/13/2014,03/20/2014,WITHDRAWN
MAVRICK SOFTWARE AND TELECOM SERVICES INC,"COMPUTER PROGRAMMER, ANALYAST",68000,"HOUSTON, TX",01/16/2014,01/23/2014,CERTIFIED
MAVRICK SOFTWARE AND TELECOM SERVICES INC,"COMPUTER PROGRAMMER, ANALYAST",71000,"HOUSTON, TX",01/21/2014,01/28/2014,CERTIFIED
HIRACLE INC,"COMPUTER PROGRAMMER, ANALYST",55000,"HOUSTON, TX",05/19/2014,06/01/2014,CERTIFIED
HIRACLE INC,"COMPUTER PROGRAMMER, ANALYST",55000,"HOUSTON, TX",05/19/2014,06/01/2014,CERTIFIED
HIRACLE INC,"COMPUTER PROGRAMMER, ANALYST",55000,"HOUSTON, TX",07/21/2014,08/01/2014,CERTIFIED
HIRACLE INC,"COMPUTER PROGRAMMER, ANALYST",55000,"HOUSTON, TX",09/17/2014,10/01/2014,CERTIFIED
HIRACLE INC,"COMPUTER PROGRAMMER, ANALYST",60000,"HOUSTON, TX",10/07/2014,11/01/2014,CERTIFIED
HIRACLE INC,"COMPUTER PROGRAMMER, ANALYST",60000,"HOUSTON, TX",10/22/2014,11/15/2014,CERTIFIED
HIRACLE INC,"COMPUTER PROGRAMMER, ANALYST",60000,"HOUSTON, TX",11/18/2014,12/01/2014,CERTIFIED
HIRACLE INC,"COMPUTER PROGRAMMER, ANALYST",60000,"HOUSTON, TX",03/18/2014,09/16/2014,CERTIFIED
HIRACLE INC,"COMPUTER PROGRAMMER, ANALYST",60000,"HOUSTON, TX",03/18/2014,09/16/2014,CERTIFIED
HIRACLE INC,"COMPUTER PROGRAMMER, ANALYST",60000,"HOUSTON, TX",03/18/2014,09/16/2014,CERTIFIED
